date,variable,value
11/4/22,Hunter,1.0
11/5/22,Hunter,0.0
11/6/22,Hunter,0.0
11/7/22,Hunter,0.0
11/8/22,Hunter,0.0
11/9/22,Hunter,0.0
11/10/22,Hunter,4.0
11/11/22,Hunter,0.0
11/12/22,Hunter,1.0
11/13/22,Hunter,0.0
11/14/22,Hunter,0.0
11/15/22,Hunter,0.0
11/16/22,Hunter,0.0
11/17/22,Hunter,0.0
11/18/22,Hunter,0.0
11/19/22,Hunter,0.0
11/20/22,Hunter,1.0
11/21/22,Hunter,0.0
11/22/22,Hunter,0.0
11/23/22,Hunter,0.0
11/24/22,Hunter,0.0
11/25/22,Hunter,0.0
11/26/22,Hunter,0.0
11/27/22,Hunter,0.0
11/28/22,Hunter,0.0
11/29/22,Hunter,0.0
11/30/22,Hunter,0.0
12/1/22,Hunter,0.0
12/2/22,Hunter,0.0
12/3/22,Hunter,0.0
12/4/22,Hunter,0.0
12/5/22,Hunter,0.0
12/6/22,Hunter,0.0
12/7/22,Hunter,0.0
12/8/22,Hunter,0.0
12/9/22,Hunter,0.0
12/10/22,Hunter,0.0
12/11/22,Hunter,0.0
12/12/22,Hunter,0.0
12/13/22,Hunter,0.0
12/14/22,Hunter,0.0
12/15/22,Hunter,0.0
12/16/22,Hunter,1.0
12/17/22,Hunter,0.0
1/14/23,Hunter,0.0
1/15/23,Hunter,0.0
1/16/23,Hunter,0.0
1/17/23,Hunter,3.0
1/18/23,Hunter,0.0
1/19/23,Hunter,2.0
1/20/23,Hunter,0.0
1/21/23,Hunter,0.0
1/22/23,Hunter,0.0
1/23/23,Hunter,2.0
1/24/23,Hunter,0.0
1/25/23,Hunter,0.0
1/26/23,Hunter,1.0
1/27/23,Hunter,0.0
1/28/23,Hunter,1.0
1/29/23,Hunter,1.0
1/30/23,Hunter,0.0
1/31/23,Hunter,0.0
2/1/23,Hunter,0.0
2/2/23,Hunter,6.0
2/3/23,Hunter,0.0
2/4/23,Hunter,0.0
2/5/23,Hunter,0.0
2/6/23,Hunter,1.0
2/7/23,Hunter,1.0
2/8/23,Hunter,0.0
2/9/23,Hunter,0.0
2/10/23,Hunter,0.0
2/11/23,Hunter,0.0
2/12/23,Hunter,2.0
2/13/23,Hunter,0.0
2/14/23,Hunter,0.0
2/15/23,Hunter,0.0
2/16/23,Hunter,0.0
2/17/23,Hunter,1.0
2/18/23,Hunter,0.0
2/19/23,Hunter,0.0
2/20/23,Hunter,0.0
2/21/23,Hunter,0.0
2/22/23,Hunter,1.0
2/23/23,Hunter,0.0
2/24/23,Hunter,4.0
2/25/23,Hunter,0.0
2/26/23,Hunter,1.0
2/27/23,Hunter,1.0
2/28/23,Hunter,0.0
3/1/23,Hunter,0.0
3/2/23,Hunter,0.0
3/3/23,Hunter,0.0
3/4/23,Hunter,0.0
3/5/23,Hunter,0.0
3/6/23,Hunter,0.0
3/7/23,Hunter,0.0
3/8/23,Hunter,0.0
3/9/23,Hunter,2.0
3/10/23,Hunter,0.0
3/11/23,Hunter,0.0
3/12/23,Hunter,0.0
3/13/23,Hunter,5.0
3/14/23,Hunter,0.0
3/15/23,Hunter,0.0
3/16/23,Hunter,0.0
3/17/23,Hunter,0.0
3/18/23,Hunter,4.0
3/19/23,Hunter,3.0
3/20/23,Hunter,1.0
3/21/23,Hunter,0.0
3/22/23,Hunter,1.0
3/23/23,Hunter,3.0
3/24/23,Hunter,0.0
3/25/23,Hunter,3.0
3/27/23,Hunter,0.0
3/28/23,Hunter,0.0
3/29/23,Hunter,0.0
3/30/23,Hunter,0.0
3/31/23,Hunter,0.0
4/1/23,Hunter,0.0
4/2/23,Hunter,0.0
4/3/23,Hunter,0.0
4/4/23,Hunter,0.0
4/5/23,Hunter,0.0
4/6/23,Hunter,2.0
4/7/23,Hunter,0.0
4/8/23,Hunter,1.0
4/9/23,Hunter,0.0
4/10/23,Hunter,0.0
4/11/23,Hunter,2.0
4/12/23,Hunter,0.0
4/13/23,Hunter,0.0
4/14/23,Hunter,0.0
4/15/23,Hunter,3.0
4/16/23,Hunter,4.0
4/17/23,Hunter,0.0
4/18/23,Hunter,0.0
4/19/23,Hunter,0.0
4/20/23,Hunter,0.0
4/21/23,Hunter,1.0
4/22/23,Hunter,0.0
4/23/23,Hunter,0.0
4/24/23,Hunter,0.0
4/25/23,Hunter,0.0
4/26/23,Hunter,0.0
4/27/23,Hunter,2.0
4/28/23,Hunter,0.0
4/29/23,Hunter,0.0
4/30/23,Hunter,0.0
5/1/23,Hunter,0.0
5/2/23,Hunter,0.0
5/3/23,Hunter,0.0
5/4/23,Hunter,0.0
5/5/23,Hunter,0.0
5/6/23,Hunter,0.0
5/7/23,Hunter,0.0
5/8/23,Hunter,0.0
5/9/23,Hunter,0.0
5/10/23,Hunter,0.0
5/11/23,Hunter,0.0
5/12/23,Hunter,1.0
8/13/22,Declan,0.0
8/14/22,Declan,0.0
8/15/22,Declan,0.0
8/16/22,Declan,0.0
8/17/22,Declan,0.0
8/18/22,Declan,0.0
8/19/22,Declan,0.0
8/20/22,Declan,0.0
8/21/22,Declan,0.0
8/22/22,Declan,0.0
8/23/22,Declan,0.0
8/24/22,Declan,0.0
8/25/22,Declan,0.0
8/26/22,Declan,0.0
8/27/22,Declan,0.0
8/28/22,Declan,0.0
8/29/22,Declan,0.0
8/30/22,Declan,0.0
8/31/22,Declan,0.0
9/1/22,Declan,0.0
9/2/22,Declan,0.0
9/3/22 ,Declan,0.0
9/4/22,Declan,0.0
9/5/22,Declan,0.0
9/6/22,Declan,0.0
9/7/22,Declan,0.0
9/8/22,Declan,0.0
9/9/22,Declan,0.0
9/10/22,Declan,0.0
9/11/22,Declan,0.0
9/12/22,Declan,0.0
9/13/22,Declan,0.0
9/14/22,Declan,0.0
9/15/22,Declan,0.0
9/16/22,Declan,0.0
9/17/22,Declan,1.0
9/18/22,Declan,0.0
9/19/22,Declan,3.0
9/20/22,Declan,0.0
9/21/22,Declan,0.0
9/22/22,Declan,0.0
9/23/22,Declan,0.0
9/24/22,Declan,0.0
9/25/22,Declan,0.0
9/26/22,Declan,0.0
9/27/22,Declan,0.0
9/28/22,Declan,0.0
9/29/22,Declan,0.0
9/30/22,Declan,0.0
10/1/22,Declan,0.0
10/2/22,Declan,0.0
10/3/22,Declan,2.0
10/4/22,Declan,0.0
10/5/22,Declan,0.0
10/6/22,Declan,0.0
10/7/22,Declan,0.0
10/8/22,Declan,0.0
10/9/22,Declan,0.0
10/10/22,Declan,0.0
10/11/22,Declan,0.0
10/12/22,Declan,0.0
10/13/22,Declan,0.0
10/14/22,Declan,0.0
10/15/22,Declan,0.0
10/16/22,Declan,0.0
10/17/22,Declan,0.0
10/18/22,Declan,0.0
10/19/22,Declan,0.0
10/20/22,Declan,0.0
10/21/22,Declan,1.0
10/22/22,Declan,0.0
10/23/22,Declan,0.0
10/24/22,Declan,0.0
10/25/22,Declan,0.0
10/26/22,Declan,0.0
10/27/22,Declan,0.0
10/28/22,Declan,0.0
10/29/22,Declan,0.0
10/30/22,Declan,0.0
10/31/22,Declan,0.0
11/1/22,Declan,0.0
11/2/22,Declan,0.0
11/3/22,Declan,0.0
11/4/22,Declan,0.0
11/5/22,Declan,0.0
11/6/22,Declan,0.0
11/7/22,Declan,0.0
11/8/22,Declan,0.0
11/9/22,Declan,0.0
11/10/22,Declan,0.0
11/11/22,Declan,0.0
11/12/22,Declan,0.0
11/13/22,Declan,0.0
11/14/22,Declan,0.0
11/15/22,Declan,0.0
11/16/22,Declan,0.0
11/17/22,Declan,0.0
11/18/22,Declan,0.0
11/19/22,Declan,0.0
11/20/22,Declan,0.0
11/21/22,Declan,0.0
11/22/22,Declan,0.0
11/23/22,Declan,0.0
11/24/22,Declan,0.0
11/25/22,Declan,0.0
11/26/22,Declan,0.0
11/27/22,Declan,0.0
11/28/22,Declan,3.0
11/29/22,Declan,0.0
11/30/22,Declan,0.0
12/1/22,Declan,0.0
12/2/22,Declan,0.0
12/3/22,Declan,0.0
12/4/22,Declan,0.0
12/5/22,Declan,0.0
12/6/22,Declan,0.0
12/7/22,Declan,0.0
12/8/22,Declan,0.0
12/9/22,Declan,0.0
12/10/22,Declan,0.0
12/11/22,Declan,0.0
12/12/22,Declan,0.0
12/13/22,Declan,0.0
12/14/22,Declan,0.0
12/15/22,Declan,0.0
12/16/22,Declan,0.0
12/17/22,Declan,0.0
1/14/23,Declan,0.0
1/15/23,Declan,0.0
1/16/23,Declan,0.0
1/17/23,Declan,0.0
1/18/23,Declan,0.0
1/19/23,Declan,0.0
1/20/23,Declan,0.0
1/21/23,Declan,0.0
1/22/23,Declan,0.0
1/23/23,Declan,0.0
1/24/23,Declan,0.0
1/25/23,Declan,0.0
1/26/23,Declan,0.0
1/27/23,Declan,0.0
1/28/23,Declan,0.0
1/29/23,Declan,0.0
1/30/23,Declan,0.0
1/31/23,Declan,0.0
2/1/23,Declan,0.0
2/2/23,Declan,0.0
2/3/23,Declan,0.0
2/4/23,Declan,0.0
2/5/23,Declan,0.0
2/6/23,Declan,0.0
2/7/23,Declan,0.0
2/8/23,Declan,1.0
2/9/23,Declan,0.0
2/10/23,Declan,0.0
2/11/23,Declan,0.0
2/12/23,Declan,0.0
2/13/23,Declan,0.0
2/14/23,Declan,0.0
2/15/23,Declan,0.0
2/16/23,Declan,0.0
2/17/23,Declan,0.0
2/18/23,Declan,1.0
2/19/23,Declan,0.0
2/20/23,Declan,0.0
2/21/23,Declan,0.0
2/22/23,Declan,0.0
2/23/23,Declan,0.0
2/24/23,Declan,0.0
2/25/23,Declan,0.0
2/26/23,Declan,0.0
2/27/23,Declan,0.0
2/28/23,Declan,0.0
3/1/23,Declan,0.0
3/2/23,Declan,0.0
3/3/23,Declan,0.0
3/4/23,Declan,0.0
3/5/23,Declan,0.0
3/6/23,Declan,0.0
3/7/23,Declan,0.0
3/8/23,Declan,0.0
3/9/23,Declan,0.0
3/10/23,Declan,0.0
3/11/23,Declan,0.0
3/12/23,Declan,0.0
3/13/23,Declan,0.0
3/14/23,Declan,0.0
3/15/23,Declan,0.0
3/16/23,Declan,1.0
3/17/23,Declan,0.0
3/18/23,Declan,0.0
3/19/23,Declan,0.0
3/20/23,Declan,0.0
3/21/23,Declan,0.0
3/22/23,Declan,0.0
3/23/23,Declan,3.0
3/24/23,Declan,0.0
3/25/23,Declan,1.0
3/27/23,Declan,0.0
3/28/23,Declan,0.0
3/29/23,Declan,0.0
3/30/23,Declan,0.0
3/31/23,Declan,0.0
4/1/23,Declan,0.0
4/2/23,Declan,0.0
4/3/23,Declan,0.0
4/4/23,Declan,0.0
4/5/23,Declan,1.0
4/6/23,Declan,0.0
4/7/23,Declan,0.0
4/8/23,Declan,0.0
4/9/23,Declan,0.0
4/10/23,Declan,6.0
4/11/23,Declan,1.0
4/12/23,Declan,2.0
4/13/23,Declan,1.0
4/14/23,Declan,2.0
4/15/23,Declan,1.0
4/16/23,Declan,1.0
4/17/23,Declan,0.0
4/18/23,Declan,1.0
4/19/23,Declan,0.0
4/20/23,Declan,0.0
4/21/23,Declan,0.0
4/22/23,Declan,2.0
4/23/23,Declan,4.0
4/24/23,Declan,0.0
4/25/23,Declan,1.0
4/26/23,Declan,0.0
4/27/23,Declan,2.0
4/28/23,Declan,0.0
4/29/23,Declan,4.0
4/30/23,Declan,0.0
5/1/23,Declan,0.0
5/2/23,Declan,0.0
5/3/23,Declan,0.0
5/4/23,Declan,0.0
5/5/23,Declan,0.0
5/6/23,Declan,2.0
5/7/23,Declan,0.0
5/8/23,Declan,0.0
5/9/23,Declan,0.0
5/10/23,Declan,2.0
5/11/23,Declan,8.0
5/12/23,Declan,1.0
8/13/22,Shar,0.0
8/14/22,Shar,0.0
8/15/22,Shar,0.0
8/16/22,Shar,0.0
8/17/22,Shar,0.0
8/18/22,Shar,0.0
8/19/22,Shar,0.0
8/20/22,Shar,0.0
8/21/22,Shar,0.0
8/22/22,Shar,0.0
8/23/22,Shar,0.0
8/24/22,Shar,0.0
8/25/22,Shar,0.0
8/26/22,Shar,0.0
8/27/22,Shar,0.0
8/28/22,Shar,0.0
8/29/22,Shar,0.0
8/30/22,Shar,0.0
8/31/22,Shar,0.0
9/1/22,Shar,0.0
9/2/22,Shar,0.0
9/3/22 ,Shar,0.0
9/4/22,Shar,0.0
9/5/22,Shar,0.0
9/6/22,Shar,0.0
9/7/22,Shar,0.0
9/8/22,Shar,0.0
9/9/22,Shar,0.0
9/10/22,Shar,0.0
9/11/22,Shar,0.0
9/12/22,Shar,0.0
9/13/22,Shar,0.0
9/14/22,Shar,0.0
9/15/22,Shar,0.0
9/16/22,Shar,0.0
9/17/22,Shar,0.0
9/18/22,Shar,0.0
9/19/22,Shar,0.0
9/20/22,Shar,0.0
9/21/22,Shar,0.0
9/22/22,Shar,0.0
9/23/22,Shar,0.0
9/24/22,Shar,0.0
9/25/22,Shar,0.0
9/26/22,Shar,0.0
9/27/22,Shar,0.0
9/28/22,Shar,0.0
9/29/22,Shar,0.0
9/30/22,Shar,0.0
10/1/22,Shar,0.0
10/2/22,Shar,0.0
10/3/22,Shar,0.0
10/4/22,Shar,0.0
10/5/22,Shar,0.0
10/6/22,Shar,0.0
10/7/22,Shar,0.0
10/8/22,Shar,0.0
10/9/22,Shar,0.0
10/10/22,Shar,0.0
10/11/22,Shar,0.0
10/12/22,Shar,0.0
10/13/22,Shar,0.0
10/14/22,Shar,0.0
10/15/22,Shar,0.0
10/16/22,Shar,0.0
10/17/22,Shar,0.0
10/18/22,Shar,0.0
10/19/22,Shar,0.0
10/20/22,Shar,0.0
10/21/22,Shar,0.0
10/22/22,Shar,0.0
10/23/22,Shar,0.0
10/24/22,Shar,0.0
10/25/22,Shar,0.0
10/26/22,Shar,0.0
10/27/22,Shar,0.0
10/28/22,Shar,0.0
10/29/22,Shar,0.0
10/30/22,Shar,0.0
10/31/22,Shar,0.0
11/1/22,Shar,0.0
11/2/22,Shar,0.0
11/3/22,Shar,0.0
11/4/22,Shar,0.0
11/5/22,Shar,0.0
11/6/22,Shar,0.0
11/7/22,Shar,0.0
11/8/22,Shar,0.0
11/9/22,Shar,0.0
11/10/22,Shar,0.0
11/11/22,Shar,0.0
11/12/22,Shar,0.0
11/13/22,Shar,0.0
11/14/22,Shar,0.0
11/15/22,Shar,0.0
11/16/22,Shar,0.0
11/17/22,Shar,0.0
11/18/22,Shar,0.0
11/19/22,Shar,0.0
11/20/22,Shar,0.0
11/21/22,Shar,0.0
11/22/22,Shar,0.0
11/23/22,Shar,0.0
11/24/22,Shar,0.0
11/25/22,Shar,0.0
11/26/22,Shar,0.0
11/27/22,Shar,0.0
11/28/22,Shar,0.0
11/29/22,Shar,0.0
11/30/22,Shar,0.0
12/1/22,Shar,0.0
12/2/22,Shar,0.0
12/3/22,Shar,0.0
12/4/22,Shar,0.0
12/5/22,Shar,0.0
12/6/22,Shar,0.0
12/7/22,Shar,0.0
12/8/22,Shar,0.0
12/9/22,Shar,0.0
12/10/22,Shar,0.0
12/11/22,Shar,0.0
12/12/22,Shar,0.0
12/13/22,Shar,0.0
12/14/22,Shar,0.0
12/15/22,Shar,0.0
12/16/22,Shar,0.0
12/17/22,Shar,0.0
1/14/23,Shar,0.0
1/15/23,Shar,0.0
1/16/23,Shar,0.0
1/17/23,Shar,0.0
1/18/23,Shar,0.0
1/19/23,Shar,0.0
1/20/23,Shar,0.0
1/21/23,Shar,0.0
1/22/23,Shar,0.0
1/23/23,Shar,0.0
1/24/23,Shar,0.0
1/25/23,Shar,0.0
1/26/23,Shar,0.0
1/27/23,Shar,0.0
1/28/23,Shar,0.0
1/29/23,Shar,0.0
1/30/23,Shar,0.0
1/31/23,Shar,0.0
2/1/23,Shar,0.0
2/2/23,Shar,0.0
2/3/23,Shar,0.0
2/4/23,Shar,0.0
2/5/23,Shar,0.0
2/6/23,Shar,2.0
2/7/23,Shar,1.0
2/8/23,Shar,0.0
2/9/23,Shar,0.0
2/10/23,Shar,0.0
2/11/23,Shar,0.0
2/12/23,Shar,0.0
2/13/23,Shar,0.0
2/14/23,Shar,0.0
2/15/23,Shar,0.0
2/16/23,Shar,0.0
2/17/23,Shar,0.0
2/18/23,Shar,0.0
2/19/23,Shar,0.0
2/20/23,Shar,0.0
2/21/23,Shar,0.0
2/22/23,Shar,0.0
2/23/23,Shar,0.0
2/24/23,Shar,0.0
2/25/23,Shar,0.0
2/26/23,Shar,0.0
2/27/23,Shar,0.0
2/28/23,Shar,0.0
3/1/23,Shar,0.0
3/2/23,Shar,0.0
3/3/23,Shar,0.0
3/4/23,Shar,0.0
3/5/23,Shar,0.0
3/6/23,Shar,0.0
3/7/23,Shar,0.0
3/8/23,Shar,0.0
3/9/23,Shar,0.0
3/10/23,Shar,0.0
3/11/23,Shar,0.0
3/12/23,Shar,0.0
3/13/23,Shar,1.0
3/14/23,Shar,0.0
3/15/23,Shar,0.0
3/16/23,Shar,0.0
3/17/23,Shar,0.0
3/18/23,Shar,0.0
3/19/23,Shar,0.0
3/20/23,Shar,0.0
3/21/23,Shar,0.0
3/22/23,Shar,4.0
3/23/23,Shar,1.0
3/24/23,Shar,1.0
3/25/23,Shar,5.0
3/27/23,Shar,0.0
3/28/23,Shar,0.0
3/29/23,Shar,0.0
3/30/23,Shar,7.0
3/31/23,Shar,0.0
4/1/23,Shar,0.0
4/2/23,Shar,0.0
4/3/23,Shar,0.0
4/4/23,Shar,0.0
4/5/23,Shar,0.0
4/6/23,Shar,0.0
4/7/23,Shar,0.0
4/8/23,Shar,11.0
4/9/23,Shar,0.0
4/10/23,Shar,0.0
4/11/23,Shar,0.0
4/12/23,Shar,0.0
4/13/23,Shar,0.0
4/14/23,Shar,0.0
4/15/23,Shar,1.0
4/16/23,Shar,1.0
4/17/23,Shar,0.0
4/18/23,Shar,0.0
4/19/23,Shar,0.0
4/20/23,Shar,0.0
4/21/23,Shar,0.0
4/22/23,Shar,0.0
4/23/23,Shar,0.0
4/24/23,Shar,0.0
4/25/23,Shar,0.0
4/26/23,Shar,0.0
4/27/23,Shar,8.0
4/28/23,Shar,0.0
4/29/23,Shar,0.0
4/30/23,Shar,0.0
5/1/23,Shar,1.0
5/2/23,Shar,11.0
5/3/23,Shar,0.0
5/4/23,Shar,0.0
5/5/23,Shar,0.0
5/6/23,Shar,0.0
5/7/23,Shar,0.0
5/8/23,Shar,0.0
5/9/23,Shar,0.0
5/10/23,Shar,0.0
5/11/23,Shar,0.0
5/12/23,Shar,2.0
8/13/22,Masa,0.0
8/14/22,Masa,0.0
8/15/22,Masa,0.0
8/16/22,Masa,0.0
8/17/22,Masa,0.0
8/18/22,Masa,0.0
8/19/22,Masa,0.0
8/20/22,Masa,0.0
8/21/22,Masa,0.0
8/22/22,Masa,0.0
8/23/22,Masa,0.0
8/24/22,Masa,0.0
8/25/22,Masa,0.0
8/26/22,Masa,0.0
8/27/22,Masa,0.0
8/28/22,Masa,0.0
8/29/22,Masa,0.0
8/30/22,Masa,0.0
8/31/22,Masa,0.0
9/1/22,Masa,0.0
9/2/22,Masa,0.0
9/3/22 ,Masa,0.0
9/4/22,Masa,0.0
9/5/22,Masa,0.0
9/6/22,Masa,0.0
9/7/22,Masa,0.0
9/8/22,Masa,0.0
9/9/22,Masa,0.0
9/10/22,Masa,0.0
9/11/22,Masa,0.0
9/12/22,Masa,0.0
9/13/22,Masa,0.0
9/14/22,Masa,0.0
9/15/22,Masa,0.0
9/16/22,Masa,0.0
9/17/22,Masa,0.0
9/18/22,Masa,0.0
9/19/22,Masa,0.0
9/20/22,Masa,0.0
9/21/22,Masa,0.0
9/22/22,Masa,0.0
9/23/22,Masa,0.0
9/24/22,Masa,0.0
9/25/22,Masa,0.0
9/26/22,Masa,0.0
9/27/22,Masa,0.0
9/28/22,Masa,0.0
9/29/22,Masa,0.0
9/30/22,Masa,0.0
10/1/22,Masa,0.0
10/2/22,Masa,0.0
10/3/22,Masa,0.0
10/4/22,Masa,0.0
10/5/22,Masa,0.0
10/6/22,Masa,0.0
10/7/22,Masa,0.0
10/8/22,Masa,0.0
10/9/22,Masa,0.0
10/10/22,Masa,0.0
10/11/22,Masa,0.0
10/12/22,Masa,0.0
10/13/22,Masa,0.0
10/14/22,Masa,0.0
10/15/22,Masa,0.0
10/16/22,Masa,0.0
10/17/22,Masa,0.0
10/18/22,Masa,0.0
10/19/22,Masa,0.0
10/20/22,Masa,0.0
10/21/22,Masa,0.0
10/22/22,Masa,0.0
10/23/22,Masa,0.0
10/24/22,Masa,0.0
10/25/22,Masa,0.0
10/26/22,Masa,0.0
10/27/22,Masa,0.0
10/28/22,Masa,0.0
10/29/22,Masa,0.0
10/30/22,Masa,0.0
10/31/22,Masa,0.0
11/1/22,Masa,0.0
11/2/22,Masa,0.0
11/3/22,Masa,0.0
11/4/22,Masa,0.0
11/5/22,Masa,0.0
11/6/22,Masa,0.0
11/7/22,Masa,0.0
11/8/22,Masa,0.0
11/9/22,Masa,0.0
11/10/22,Masa,0.0
11/11/22,Masa,0.0
11/12/22,Masa,0.0
11/13/22,Masa,0.0
11/14/22,Masa,0.0
11/15/22,Masa,0.0
11/16/22,Masa,0.0
11/17/22,Masa,0.0
11/18/22,Masa,0.0
11/19/22,Masa,0.0
11/20/22,Masa,0.0
11/21/22,Masa,0.0
11/22/22,Masa,0.0
11/23/22,Masa,0.0
11/24/22,Masa,0.0
11/25/22,Masa,0.0
11/26/22,Masa,0.0
11/27/22,Masa,0.0
11/28/22,Masa,0.0
11/29/22,Masa,0.0
11/30/22,Masa,0.0
12/1/22,Masa,0.0
12/2/22,Masa,0.0
12/3/22,Masa,0.0
12/4/22,Masa,0.0
12/5/22,Masa,0.0
12/6/22,Masa,0.0
12/7/22,Masa,0.0
12/8/22,Masa,0.0
12/9/22,Masa,0.0
12/10/22,Masa,0.0
12/11/22,Masa,0.0
12/12/22,Masa,0.0
12/13/22,Masa,0.0
12/14/22,Masa,0.0
12/15/22,Masa,0.0
12/16/22,Masa,0.0
12/17/22,Masa,0.0
1/14/23,Masa,0.0
1/15/23,Masa,0.0
1/16/23,Masa,0.0
1/17/23,Masa,0.0
1/18/23,Masa,0.0
1/19/23,Masa,0.0
1/20/23,Masa,0.0
1/21/23,Masa,0.0
1/22/23,Masa,0.0
1/23/23,Masa,0.0
1/24/23,Masa,0.0
1/25/23,Masa,0.0
1/26/23,Masa,0.0
1/27/23,Masa,0.0
1/28/23,Masa,0.0
1/29/23,Masa,0.0
1/30/23,Masa,0.0
1/31/23,Masa,0.0
2/1/23,Masa,0.0
2/2/23,Masa,0.0
2/3/23,Masa,0.0
2/4/23,Masa,0.0
2/5/23,Masa,0.0
2/6/23,Masa,0.0
2/7/23,Masa,0.0
2/8/23,Masa,0.0
2/9/23,Masa,0.0
2/10/23,Masa,0.0
2/11/23,Masa,0.0
2/12/23,Masa,0.0
2/13/23,Masa,0.0
2/14/23,Masa,0.0
2/15/23,Masa,0.0
2/16/23,Masa,0.0
2/17/23,Masa,0.0
2/18/23,Masa,0.0
2/19/23,Masa,0.0
2/20/23,Masa,0.0
2/21/23,Masa,0.0
2/22/23,Masa,0.0
2/23/23,Masa,0.0
2/24/23,Masa,0.0
2/25/23,Masa,0.0
2/26/23,Masa,1.0
2/27/23,Masa,0.0
2/28/23,Masa,0.0
3/1/23,Masa,0.0
3/2/23,Masa,1.0
3/3/23,Masa,0.0
3/4/23,Masa,0.0
3/5/23,Masa,0.0
3/6/23,Masa,0.0
3/7/23,Masa,0.0
3/8/23,Masa,0.0
3/9/23,Masa,0.0
3/10/23,Masa,0.0
3/11/23,Masa,0.0
3/12/23,Masa,0.0
3/13/23,Masa,1.0
3/14/23,Masa,0.0
3/15/23,Masa,1.0
3/16/23,Masa,0.0
3/17/23,Masa,0.0
3/18/23,Masa,0.0
3/19/23,Masa,0.0
3/20/23,Masa,1.0
3/21/23,Masa,3.0
3/22/23,Masa,0.0
3/23/23,Masa,1.0
3/24/23,Masa,0.0
3/25/23,Masa,0.0
3/27/23,Masa,0.0
3/28/23,Masa,0.0
3/29/23,Masa,0.0
3/30/23,Masa,3.0
3/31/23,Masa,0.0
4/1/23,Masa,0.0
4/2/23,Masa,0.0
4/3/23,Masa,0.0
4/4/23,Masa,0.0
4/5/23,Masa,0.0
4/6/23,Masa,3.0
4/7/23,Masa,0.0
4/8/23,Masa,0.0
4/9/23,Masa,0.0
4/10/23,Masa,1.0
4/11/23,Masa,1.0
4/12/23,Masa,1.0
4/13/23,Masa,0.0
4/14/23,Masa,0.0
4/15/23,Masa,0.0
4/16/23,Masa,0.0
4/17/23,Masa,0.0
4/18/23,Masa,2.0
4/19/23,Masa,0.0
4/20/23,Masa,3.0
4/21/23,Masa,1.0
4/22/23,Masa,5.0
4/23/23,Masa,0.0
4/24/23,Masa,1.0
4/25/23,Masa,0.0
4/26/23,Masa,0.0
4/27/23,Masa,0.0
4/28/23,Masa,1.0
4/29/23,Masa,7.0
4/30/23,Masa,0.0
5/1/23,Masa,0.0
5/2/23,Masa,0.0
5/3/23,Masa,0.0
5/4/23,Masa,1.0
5/5/23,Masa,2.0
5/6/23,Masa,0.0
5/7/23,Masa,0.0
5/8/23,Masa,6.0
5/9/23,Masa,0.0
5/10/23,Masa,3.0
5/11/23,Masa,4.0
5/12/23,Masa,1.0
8/13/22,Sharlene,0.0
8/14/22,Sharlene,0.0
8/15/22,Sharlene,0.0
8/16/22,Sharlene,0.0
8/17/22,Sharlene,0.0
8/18/22,Sharlene,0.0
8/19/22,Sharlene,0.0
8/20/22,Sharlene,0.0
8/21/22,Sharlene,0.0
8/22/22,Sharlene,0.0
8/23/22,Sharlene,0.0
8/24/22,Sharlene,0.0
8/25/22,Sharlene,0.0
8/26/22,Sharlene,0.0
8/27/22,Sharlene,0.0
8/28/22,Sharlene,0.0
8/29/22,Sharlene,0.0
8/30/22,Sharlene,0.0
8/31/22,Sharlene,0.0
9/1/22,Sharlene,0.0
9/2/22,Sharlene,0.0
9/3/22 ,Sharlene,0.0
9/4/22,Sharlene,0.0
9/5/22,Sharlene,0.0
9/6/22,Sharlene,0.0
9/7/22,Sharlene,0.0
9/8/22,Sharlene,0.0
9/9/22,Sharlene,0.0
9/10/22,Sharlene,0.0
9/11/22,Sharlene,0.0
9/12/22,Sharlene,0.0
9/13/22,Sharlene,0.0
9/14/22,Sharlene,0.0
9/15/22,Sharlene,0.0
9/16/22,Sharlene,0.0
9/17/22,Sharlene,0.0
9/18/22,Sharlene,0.0
9/19/22,Sharlene,0.0
9/20/22,Sharlene,0.0
9/21/22,Sharlene,0.0
9/22/22,Sharlene,0.0
9/23/22,Sharlene,0.0
9/24/22,Sharlene,0.0
9/25/22,Sharlene,0.0
9/26/22,Sharlene,0.0
9/27/22,Sharlene,0.0
9/28/22,Sharlene,0.0
9/29/22,Sharlene,0.0
9/30/22,Sharlene,0.0
10/1/22,Sharlene,0.0
10/2/22,Sharlene,0.0
10/3/22,Sharlene,0.0
10/4/22,Sharlene,0.0
10/5/22,Sharlene,0.0
10/6/22,Sharlene,1.0
10/7/22,Sharlene,0.0
10/8/22,Sharlene,0.0
10/9/22,Sharlene,0.0
10/10/22,Sharlene,0.0
10/11/22,Sharlene,0.0
10/12/22,Sharlene,0.0
10/13/22,Sharlene,0.0
10/14/22,Sharlene,0.0
10/15/22,Sharlene,0.0
10/16/22,Sharlene,0.0
10/17/22,Sharlene,0.0
10/18/22,Sharlene,0.0
10/19/22,Sharlene,0.0
10/20/22,Sharlene,0.0
10/21/22,Sharlene,0.0
10/22/22,Sharlene,0.0
10/23/22,Sharlene,0.0
10/24/22,Sharlene,0.0
10/25/22,Sharlene,0.0
10/26/22,Sharlene,0.0
10/27/22,Sharlene,0.0
10/28/22,Sharlene,0.0
10/29/22,Sharlene,0.0
10/30/22,Sharlene,0.0
